Trade Date/Time,CUSIP *,Security Description *,Coupon(%),MaturityDate,Price (%),Yield (%),Calculation/ Date & Price (%),TradeAmount($),SpecialCondition
06/25/2019 10:35 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.68,1.37,"05/15/2023
@ 100","170,000",Customer bought,-
06/25/2019 08:17 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.762,1.35,"05/15/2023
@ 100","900,000",Customer bought,-
06/24/2019 11:40 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.591,1.399,"05/15/2023
@ 100","25,000",Customer sold,-
06/20/2019 10:48 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.831,1.34,"05/15/2023
@ 100","25,000",Inter-dealer trade,
06/20/2019 10:48 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,115.131,1.024,"05/15/2023
@ 100","25,000",Customer bought,-
06/20/2019 10:48 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.831,1.34,"05/15/2023
@ 100","25,000",Inter-dealer trade,-
06/18/2019 04:23 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,115.072,1.048,"05/15/2023
@ 100","100,000",Customer bought,-
06/18/2019 04:23 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.747,1.37,"05/15/2023
@ 100","100,000",Inter-dealer trade,
06/17/2019 11:13 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.634,1.4,"05/15/2023
@ 100","200,000",Customer bought,-
06/12/2019 03:33 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.845,1.36,"05/15/2023
@ 100","5,000",Inter-dealer trade,-
06/12/2019 03:33 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,114.845,1.118,"05/15/2023
@ 100","5,000",Customer bought,-
06/12/2019 10:16 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.723,1.39,"05/15/2023
@ 100","150,000",Customer bought,-
06/11/2019 01:08 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.573,1.429,"05/15/2023
@ 100","150,000",Customer sold,
06/11/2019 11:18 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.732,1.39,"05/15/2023
@ 100","1,200,000",Customer bought,-
06/11/2019 11:13 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.65,1.41,"05/15/2023
@ 100","1,200,000",Inter-dealer trade,
06/11/2019 11:11 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.59,1.425,"05/15/2023
@ 100","1,200,000",Inter-dealer trade,
06/11/2019 09:51 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,114.974,1.089,"05/15/2023
@ 100","50,000",Customer bought,-
06/07/2019 07:32 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.917,1.35,"05/15/2023
@ 100","25,000",Inter-dealer trade,-
06/07/2019 07:32 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.917,1.35,"05/15/2023
@ 100","25,000",Customer bought,
06/07/2019 06:15 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.917,1.35,"05/15/2023
@ 100","50,000",Inter-dealer trade,-
06/07/2019 06:15 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.917,1.35,"05/15/2023
@ 100","50,000",Customer bought,
06/06/2019 11:33 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.752,1.392,"05/15/2023
@ 100","1,250,000",Customer sold,-
06/04/2019 12:09 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.7,1.414,"05/15/2023
@ 100","5,180,000",Customer sold,-
06/03/2019 12:19 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.746,1.405,"05/15/2023
@ 100","155,000",Customer sold,-
07/19/2019 09:29 AM,93974DHC5,"STATE OF WASHINGTON / WASHINGTON VARIOUS PURPOSE GENERAL OBLIGATION BONDS, SERIES 2015A-1",5,08/01/2029,117.187,1.44,"08/01/2024
@ 100","385,000",Customer sold,-
07/19/2019 09:29 AM,93974DHC5,"STATE OF WASHINGTON / WASHINGTON VARIOUS PURPOSE GENERAL OBLIGATION BONDS, SERIES 2015A-1",5,08/01/2029,117.187,1.44,"08/01/2024
@ 100","385,000",Inter-dealer trade,-
07/16/2019 10:23 AM,93974DHC5,"STATE OF WASHINGTON / WASHINGTON VARIOUS PURPOSE GENERAL OBLIGATION BONDS, SERIES 2015A-1",5,08/01/2029,116.759,1.531,"08/01/2024
@ 100","385,000",Customer sold,
07/16/2019 10:23 AM,93974DHC5,"STATE OF WASHINGTON / WASHINGTON VARIOUS PURPOSE GENERAL OBLIGATION BONDS, SERIES 2015A-1",5,08/01/2029,116.764,1.53,"08/01/2024
@ 100","385,000",Customer bought,-
07/09/2019 11:53 AM,59333RGV0,"SCHOOL DISTRICT OF MIAMI-DADE COUNTY, FLORIDA / GENERAL OBLIGATION SCHOOL BONDS, SERIES 2016",5,03/15/2035,116.754,2.28,"03/15/2026
@ 100","10,000",Customer sold,-
07/09/2019 03:54 PM,915183C47,STATE BOARD OF REGENTS OF THE STATE OF UTAH / UNIVERSITY OF UTAH - GENERAL REVENUE - SERIES 2014B (REFUND),5,08/01/2028,112.81,1.716,"08/01/2023
@ 100","5,000",Customer sold,
07/09/2019 03:54 PM,915183C47,STATE BOARD OF REGENTS OF THE STATE OF UTAH / UNIVERSITY OF UTAH - GENERAL REVENUE - SERIES 2014B (REFUND),5,08/01/2028,112.81,1.716,"08/01/2023
@ 100","5,000",Inter-dealer trade,
07/09/2019 11:26 AM,915183C47,STATE BOARD OF REGENTS OF THE STATE OF UTAH / UNIVERSITY OF UTAH - GENERAL REVENUE - SERIES 2014B (REFUND),5,08/01/2028,112.962,1.68,"08/01/2023
@ 100","15,000",Customer bought,
07/09/2019 10:00 AM,915183C47,STATE BOARD OF REGENTS OF THE STATE OF UTAH / UNIVERSITY OF UTAH - GENERAL REVENUE - SERIES 2014B (REFUND),5,08/01/2028,112.962,1.68,"08/01/2023
@ 100","15,000",Inter-dealer trade,-
07/15/2019 11:05 AM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,114.965,1.329,"10/01/2023
@ 100","45,000",Customer bought,-
07/15/2019 11:04 AM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,114.965,1.329,"10/01/2023
@ 100","50,000",Customer bought,-
07/15/2019 11:03 AM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,114.94,1.335,"10/01/2023
@ 100","30,000",Customer bought,-
07/12/2019 01:20 PM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,114.321,1.477,"10/01/2023
@ 100","125,000",Customer sold,
07/03/2019 11:27 AM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,113.983,1.57,"10/01/2023
@ 100","100,000",Customer bought,-
07/02/2019 02:09 PM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,113.835,1.61,"10/01/2023
@ 100","100,000",Inter-dealer trade,
07/01/2019 02:22 PM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,113.71,1.642,"10/01/2023
@ 100","100,000",Customer sold,
07/01/2019 02:22 PM,874476HV9,"CITY OF TALLAHASSEE, FLORIDA / ENERGY SYSTEM REFUNDING REVENUE BONDS, SERIES 2015",5,10/01/2027,113.71,1.642,"10/01/2023
@ 100","100,000",Inter-dealer trade,-
07/10/2019 04:32 PM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,106.41,1.386,"05/01/2021
@ 100","15,000",Customer sold,-
07/10/2019 04:32 PM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,106.51,1.332,"05/01/2021
@ 100","15,000",Inter-dealer trade,-
07/09/2019 03:11 PM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,106.24,1.483,"05/01/2021
@ 100","10,000",Customer sold,
07/09/2019 03:11 PM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,106.24,1.483,"05/01/2021
@ 100","10,000",Inter-dealer trade,
07/16/2019 12:47 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,116.285,0.884,"08/01/2023
@ 100","35,000",Customer bought,-
07/16/2019 12:47 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,115.004,1.182,"08/01/2023
@ 100","35,000",Inter-dealer trade,-
07/15/2019 11:33 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,114.503,1.302,"08/01/2023
@ 100","15,000",Customer sold,-
07/11/2019 03:56 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,115.257,1.13,"08/01/2023
@ 100","50,000",Inter-dealer trade,-
07/11/2019 03:56 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,116.507,0.84,"08/01/2023
@ 100","50,000",Customer bought,-
07/11/2019 11:16 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,114.66,1.27,"08/01/2023
@ 100","75,000",Customer sold,-
07/10/2019 10:55 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,114.859,1.23,"08/01/2023
@ 100","250,000",Customer bought,-
07/09/2019 08:12 AM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,74.5,-,-,"380,000",Customer bought,-
07/08/2019 02:08 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,73.355,-,-,"380,000",Inter-dealer trade,
07/08/2019 02:08 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,73.082,-,-,"380,000",Customer sold,-
07/15/2019 03:52 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.311,1.38,"10/01/2020
@ 100","30,000",Customer bought,-
07/12/2019 11:30 AM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.369,1.341,"10/01/2020
@ 100","20,000",Inter-dealer trade,
07/12/2019 11:30 AM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.469,1.26,"10/01/2020
@ 100","20,000",Customer bought,-
07/10/2019 11:34 AM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.359,1.381,"10/01/2020
@ 100","25,000",Inter-dealer trade,
07/10/2019 11:34 AM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.459,1.301,"10/01/2020
@ 100","25,000",Customer bought,-
07/01/2019 03:51 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.17,1.6,"10/01/2020
@ 100","40,000",Customer sold,-
07/01/2019 03:51 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.17,1.6,"10/01/2020
@ 100","40,000",Inter-dealer trade,-
07/01/2019 02:18 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.322,1.48,"10/01/2020
@ 100","100,000",Customer sold,
07/01/2019 02:18 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.322,1.48,"10/01/2020
@ 100","30,000",Customer bought,
07/01/2019 02:18 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.322,1.48,"10/01/2020
@ 100","30,000",Customer bought,
07/01/2019 02:18 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.322,1.48,"10/01/2020
@ 100","40,000",Customer bought,
07/19/2019 01:35 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.913,1.6,"07/15/2025
@ 100","15,000",Customer bought,
07/19/2019 01:35 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.913,1.6,"07/15/2025
@ 100","15,000",Customer bought,
07/19/2019 01:35 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.913,1.6,"07/15/2025
@ 100","15,000",Customer bought,
07/19/2019 01:35 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.913,1.6,"07/15/2025
@ 100","15,000",Customer bought,
07/19/2019 01:35 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.913,1.6,"07/15/2025
@ 100","30,000",Customer bought,
07/19/2019 01:35 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.913,1.6,"07/15/2025
@ 100","35,000",Customer bought,
07/19/2019 01:35 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.913,1.6,"07/15/2025
@ 100","40,000",Customer bought,
07/19/2019 01:32 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.913,1.6,"07/15/2025
@ 100","165,000",Inter-dealer trade,-
07/18/2019 02:25 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.478,1.68,"07/15/2025
@ 100","15,000",Inter-dealer trade,-
07/18/2019 02:23 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.478,1.68,"07/15/2025
@ 100","150,000",Customer sold,
07/18/2019 02:23 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.478,1.68,"07/15/2025
@ 100","150,000",Inter-dealer trade,-
07/18/2019 02:23 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.478,1.68,"07/15/2025
@ 100","150,000",Inter-dealer trade,
07/17/2019 01:09 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.1,1.748,"07/15/2025
@ 100","15,000",Customer sold,-
07/17/2019 01:09 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,90.2,1.73,"07/15/2025
@ 100","15,000",Inter-dealer trade,-
07/19/2019 09:25 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,127.13,1.5,"11/01/2027
@ 100","75,000",Customer bought,-
07/18/2019 10:06 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,126.694,1.55,"11/01/2027
@ 100","65,000",Customer bought,-
07/18/2019 08:10 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,126.694,1.55,"11/01/2027
@ 100","20,000",Customer bought,-
07/16/2019 02:28 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.927,1.64,"11/01/2027
@ 100","20,000",Customer sold,
07/16/2019 02:28 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.927,1.64,"11/01/2027
@ 100","20,000",Inter-dealer trade,-
07/16/2019 01:37 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,126.197,1.61,"11/01/2027
@ 100","25,000",Customer sold,-
07/16/2019 01:37 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,126.317,1.596,"11/01/2027
@ 100","25,000",Inter-dealer trade,
07/15/2019 12:20 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,126.47,1.58,"11/01/2027
@ 100","75,000",Inter-dealer trade,-
07/15/2019 09:15 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,126.381,1.59,"11/01/2027
@ 100","125,000",Inter-dealer trade,-
07/15/2019 09:11 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,126.381,1.59,"11/01/2027
@ 100","125,000",Customer bought,
07/12/2019 12:38 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.7,1.668,"11/01/2027
@ 100","150,000",Customer sold,-
07/12/2019 12:38 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.783,1.659,"11/01/2027
@ 100","150,000",Inter-dealer trade,
07/11/2019 11:07 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.325,1.712,"11/01/2027
@ 100","75,000",Customer sold,-
07/09/2019 11:56 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.987,1.64,"11/01/2027
@ 100","20,000",Customer bought,-
07/01/2019 01:52 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.378,1.716,"11/01/2027
@ 100","35,000",Customer sold,-
07/19/2019 10:39 AM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,114.76,1.26,"08/15/2023
@ 100","100,000",Customer bought,-
07/16/2019 01:57 PM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,114.479,1.337,"08/15/2023
@ 100","100,000",Customer sold,-
